model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  condition,partnerID,partner,val,
Listener,5,5,0.9,0.01,28,5,1,partner2,group2,0.423875,
Listener,5,5,0.9,0.01,29,5,1,partner2,group2,0.665875,
Listener,5,5,0.9,0.01,30,5,1,partner2,group2,0.5175,
Listener,5,5,0.9,0.01,31,5,1,partner2,group2,0.379875,
Listener,5,5,0.9,0.01,32,5,1,partner2,group2,0.441125,
Listener,5,5,0.9,0.01,33,5,1,partner2,group2,0.68125,
Listener,5,5,0.9,0.01,34,5,1,partner2,group2,0.54075,
Listener,5,5,0.9,0.01,35,5,1,partner2,group2,0.389,
Listener,5,5,0.9,0.01,36,5,1,partner2,group2,0.472125,
Listener,5,5,0.9,0.01,37,5,1,partner2,group2,0.473,
Listener,5,5,0.9,0.01,38,5,1,partner2,group2,0.5395,
Listener,5,5,0.9,0.01,39,5,1,partner2,group2,0.485625,
Listener,5,5,0.9,0.01,40,5,1,partner2,group2,0.475125,
Listener,5,5,0.9,0.01,41,5,1,partner2,group2,0.421375,
Listener,5,5,0.9,0.01,42,5,1,partner2,group2,0.50925,
Listener,5,5,0.9,0.01,43,5,1,partner2,group2,0.3825,
Listener,5,5,0.9,0.01,44,5,1,partner2,group2,0.370875,
Listener,5,5,0.9,0.01,45,5,1,partner2,group2,0.474,
Listener,5,5,0.9,0.01,46,5,1,partner2,group2,0.497625,
Listener,5,5,0.9,0.01,47,5,1,partner2,group2,0.543375,
Listener,5,5,0.9,0.01,48,5,1,partner2,group2,0.576875,
Listener,5,5,0.9,0.01,49,5,1,partner2,group2,0.577125,
Listener,5,5,0.9,0.01,50,5,1,partner2,group2,0.378875,
Listener,5,5,0.9,0.01,51,5,1,partner2,group2,0.617375,
Listener,5,5,0.9,0.01,52,5,1,partner2,group2,0.603125,
Listener,5,5,0.9,0.01,53,5,1,partner2,group2,0.460375,
Listener,5,5,0.9,0.01,54,5,1,partner2,group2,0.53275,
Listener,5,5,0.9,0.01,55,5,1,partner2,group2,0.49725,
Listener,5,5,0.9,0.01,56,5,1,partner2,group2,0.45975,
Listener,5,5,0.9,0.01,57,5,1,partner2,group2,0.42,
Listener,5,5,0.9,0.01,58,5,1,partner2,group2,0.472,
Listener,5,5,0.9,0.01,59,5,1,partner2,group2,0.44675,
Listener,5,5,0.9,0.01,60,5,1,partner2,group2,0.572875,
Listener,5,5,0.9,0.01,61,5,1,partner2,group2,0.533625,
Listener,5,5,0.9,0.01,62,5,1,partner2,group2,0.581125,
Listener,5,5,0.9,0.01,63,5,1,partner2,group2,0.45925,
Listener,5,5,0.9,0.01,64,5,1,partner2,group2,0.4265,
Listener,5,5,0.9,0.01,65,5,1,partner2,group2,0.2775,
Listener,5,5,0.9,0.01,66,5,1,partner2,group2,0.608375,
Listener,5,5,0.9,0.01,67,5,1,partner2,group2,0.336875,
Listener,5,5,0.9,0.01,68,5,1,partner2,group2,0.7,
Listener,5,5,0.9,0.01,69,5,1,partner2,group2,0.477625,
Listener,5,5,0.9,0.01,70,5,1,partner2,group2,0.36075,
Listener,5,5,0.9,0.01,71,5,1,partner2,group2,0.454,
Listener,5,5,0.9,0.01,72,5,1,partner2,group2,0.486375,
Listener,5,5,0.9,0.01,73,5,1,partner2,group2,0.456875,
Listener,5,5,0.9,0.01,74,5,1,partner2,group2,0.482625,
Listener,5,5,0.9,0.01,75,5,1,partner2,group2,0.57125,
Listener,5,5,0.9,0.01,76,5,1,partner2,group2,0.434625,
Listener,5,5,0.9,0.01,77,5,1,partner2,group2,0.32,
Listener,5,5,0.9,0.01,78,5,1,partner2,group2,0.551125,
Listener,5,5,0.9,0.01,79,5,1,partner2,group2,0.508875,
Listener,5,5,0.9,0.01,80,5,1,partner2,group2,0.552875,
Listener,5,5,0.9,0.01,81,5,1,partner2,group2,0.57575,
Listener,5,5,0.9,0.01,82,5,1,partner2,group2,0.6295,
Listener,5,5,0.9,0.01,83,5,1,partner2,group2,0.4145,
Listener,5,5,0.9,0.01,84,5,1,partner2,group2,0.47325,
Listener,5,5,0.9,0.01,85,5,1,partner2,group2,0.53,
Listener,5,5,0.9,0.01,86,5,1,partner2,group2,0.37525,
Listener,5,5,0.9,0.01,87,5,1,partner2,group2,0.39475,
Listener,5,5,0.9,0.01,88,5,1,partner2,group2,0.421,
Listener,5,5,0.9,0.01,89,5,1,partner2,group2,0.55,
Listener,5,5,0.9,0.01,90,5,1,partner2,group2,0.53925,
Listener,5,5,0.9,0.01,91,5,1,partner2,group2,0.4595,
Listener,5,5,0.9,0.01,92,5,1,partner2,group2,0.527125,
Listener,5,5,0.9,0.01,93,5,1,partner2,group2,0.456625,
Listener,5,5,0.9,0.01,94,5,1,partner2,group2,0.505375,
Listener,5,5,0.9,0.01,95,5,1,partner2,group2,0.42825,
Listener,5,5,0.9,0.01,96,5,1,partner2,group2,0.459625,
Listener,5,5,0.9,0.01,97,5,1,partner2,group2,0.579375,
Listener,5,5,0.9,0.01,98,5,1,partner2,group2,0.555375,
Listener,5,5,0.9,0.01,99,5,1,partner2,group2,0.498375,0.4876875
Listener,5,5,0.9,0.01,0,5,1,partner3,group1,0.623875,
Listener,5,5,0.9,0.01,1,5,1,partner3,group1,0.47125,
Listener,5,5,0.9,0.01,2,5,1,partner3,group1,0.346375,
Listener,5,5,0.9,0.01,3,5,1,partner3,group1,0.492125,
Listener,5,5,0.9,0.01,4,5,1,partner3,group1,0.376,
Listener,5,5,0.9,0.01,5,5,1,partner3,group1,0.4375,
Listener,5,5,0.9,0.01,6,5,1,partner3,group1,0.473375,
Listener,5,5,0.9,0.01,7,5,1,partner3,group1,0.52825,
Listener,5,5,0.9,0.01,8,5,1,partner3,group1,0.52775,
Listener,5,5,0.9,0.01,9,5,1,partner3,group1,0.296375,
Listener,5,5,0.9,0.01,10,5,1,partner3,group1,0.484875,
Listener,5,5,0.9,0.01,11,5,1,partner3,group1,0.47475,
Listener,5,5,0.9,0.01,12,5,1,partner3,group1,0.385625,
Listener,5,5,0.9,0.01,13,5,1,partner3,group1,0.463875,
Listener,5,5,0.9,0.01,14,5,1,partner3,group1,0.42775,
Listener,5,5,0.9,0.01,15,5,1,partner3,group1,0.477625,
Listener,5,5,0.9,0.01,16,5,1,partner3,group1,0.581875,
Listener,5,5,0.9,0.01,17,5,1,partner3,group1,0.522,
Listener,5,5,0.9,0.01,18,5,1,partner3,group1,0.4955,
Listener,5,5,0.9,0.01,19,5,1,partner3,group1,0.605875,
Listener,5,5,0.9,0.01,20,5,1,partner3,group1,0.42575,
Listener,5,5,0.9,0.01,21,5,1,partner3,group1,0.43375,
Listener,5,5,0.9,0.01,22,5,1,partner3,group1,0.50925,
Listener,5,5,0.9,0.01,23,5,1,partner3,group1,0.543375,
Listener,5,5,0.9,0.01,24,5,1,partner3,group1,0.625375,
Listener,5,5,0.9,0.01,25,5,1,partner3,group1,0.377125,
Listener,5,5,0.9,0.01,26,5,1,partner3,group1,0.51825,
Listener,5,5,0.9,0.01,27,5,1,partner3,group1,0.587,
Listener,5,5,0.9,0.01,28,5,1,partner3,group1,0.569375,
Listener,5,5,0.9,0.01,29,5,1,partner3,group1,0.48975,
Listener,5,5,0.9,0.01,30,5,1,partner3,group1,0.65675,
Listener,5,5,0.9,0.01,31,5,1,partner3,group1,0.488,
Listener,5,5,0.9,0.01,32,5,1,partner3,group1,0.448,
Listener,5,5,0.9,0.01,33,5,1,partner3,group1,0.5715,
Listener,5,5,0.9,0.01,34,5,1,partner3,group1,0.528625,
Listener,5,5,0.9,0.01,35,5,1,partner3,group1,0.55725,
Listener,5,5,0.9,0.01,36,5,1,partner3,group1,0.4295,
Listener,5,5,0.9,0.01,37,5,1,partner3,group1,0.49825,
Listener,5,5,0.9,0.01,38,5,1,partner3,group1,0.352125,
Listener,5,5,0.9,0.01,39,5,1,partner3,group1,0.428,
Listener,5,5,0.9,0.01,40,5,1,partner3,group1,0.555875,
Listener,5,5,0.9,0.01,41,5,1,partner3,group1,0.483,
Listener,5,5,0.9,0.01,42,5,1,partner3,group1,0.51075,
Listener,5,5,0.9,0.01,43,5,1,partner3,group1,0.411875,
Listener,5,5,0.9,0.01,44,5,1,partner3,group1,0.475625,
Listener,5,5,0.9,0.01,45,5,1,partner3,group1,0.45625,
Listener,5,5,0.9,0.01,46,5,1,partner3,group1,0.526625,
Listener,5,5,0.9,0.01,47,5,1,partner3,group1,0.506375,
Listener,5,5,0.9,0.01,48,5,1,partner3,group1,0.458,
Listener,5,5,0.9,0.01,49,5,1,partner3,group1,0.429125,
Listener,5,5,0.9,0.01,50,5,1,partner3,group1,0.44825,
Listener,5,5,0.9,0.01,51,5,1,partner3,group1,0.552625,
Listener,5,5,0.9,0.01,52,5,1,partner3,group1,0.570125,
Listener,5,5,0.9,0.01,53,5,1,partner3,group1,0.409375,
Listener,5,5,0.9,0.01,54,5,1,partner3,group1,0.488375,
Listener,5,5,0.9,0.01,55,5,1,partner3,group1,0.47325,
Listener,5,5,0.9,0.01,56,5,1,partner3,group1,0.5365,
Listener,5,5,0.9,0.01,57,5,1,partner3,group1,0.50725,
Listener,5,5,0.9,0.01,58,5,1,partner3,group1,0.64425,
Listener,5,5,0.9,0.01,59,5,1,partner3,group1,0.6,
Listener,5,5,0.9,0.01,60,5,1,partner3,group1,0.409625,
Listener,5,5,0.9,0.01,61,5,1,partner3,group1,0.61,
Listener,5,5,0.9,0.01,62,5,1,partner3,group1,0.595,
Listener,5,5,0.9,0.01,63,5,1,partner3,group1,0.456625,
Listener,5,5,0.9,0.01,64,5,1,partner3,group1,0.484875,
Listener,5,5,0.9,0.01,65,5,1,partner3,group1,0.475125,
Listener,5,5,0.9,0.01,66,5,1,partner3,group1,0.615125,
Listener,5,5,0.9,0.01,67,5,1,partner3,group1,0.4465,
Listener,5,5,0.9,0.01,68,5,1,partner3,group1,0.487625,
Listener,5,5,0.9,0.01,69,5,1,partner3,group1,0.48675,
Listener,5,5,0.9,0.01,70,5,1,partner3,group1,0.5115,
Listener,5,5,0.9,0.01,71,5,1,partner3,group1,0.4685,
Listener,5,5,0.9,0.01,72,5,1,partner3,group1,0.619,
Listener,5,5,0.9,0.01,73,5,1,partner3,group1,0.5435,
Listener,5,5,0.9,0.01,74,5,1,partner3,group1,0.504,
Listener,5,5,0.9,0.01,75,5,1,partner3,group1,0.384,
Listener,5,5,0.9,0.01,76,5,1,partner3,group1,0.507875,
Listener,5,5,0.9,0.01,77,5,1,partner3,group1,0.4575,
Listener,5,5,0.9,0.01,78,5,1,partner3,group1,0.498375,
Listener,5,5,0.9,0.01,79,5,1,partner3,group1,0.4095,
Listener,5,5,0.9,0.01,80,5,1,partner3,group1,0.484875,
Listener,5,5,0.9,0.01,81,5,1,partner3,group1,0.434125,
Listener,5,5,0.9,0.01,82,5,1,partner3,group1,0.595375,
Listener,5,5,0.9,0.01,83,5,1,partner3,group1,0.480875,
Listener,5,5,0.9,0.01,84,5,1,partner3,group1,0.5245,
Listener,5,5,0.9,0.01,85,5,1,partner3,group1,0.539125,
Listener,5,5,0.9,0.01,86,5,1,partner3,group1,0.434125,
Listener,5,5,0.9,0.01,87,5,1,partner3,group1,0.425125,
Listener,5,5,0.9,0.01,88,5,1,partner3,group1,0.58225,
Listener,5,5,0.9,0.01,89,5,1,partner3,group1,0.618875,
Listener,5,5,0.9,0.01,90,5,1,partner3,group1,0.5065,
Listener,5,5,0.9,0.01,91,5,1,partner3,group1,0.3615,
Listener,5,5,0.9,0.01,92,5,1,partner3,group1,0.49425,
Listener,5,5,0.9,0.01,93,5,1,partner3,group1,0.4895,
Listener,5,5,0.9,0.01,94,5,1,partner3,group1,0.61775,
Listener,5,5,0.9,0.01,95,5,1,partner3,group1,0.426125,
Listener,5,5,0.9,0.01,96,5,1,partner3,group1,0.620125,
Listener,5,5,0.9,0.01,97,5,1,partner3,group1,0.40825,
Listener,5,5,0.9,0.01,98,5,1,partner3,group1,0.466625,
Listener,5,5,0.9,0.01,99,5,1,partner3,group1,0.608125,0.49662125
Listener,5,5,0.9,0.01,0,5,1,partner3,group2,0.376125,
Listener,5,5,0.9,0.01,1,5,1,partner3,group2,0.52875,
Listener,5,5,0.9,0.01,2,5,1,partner3,group2,0.653625,
Listener,5,5,0.9,0.01,3,5,1,partner3,group2,0.507875,
Listener,5,5,0.9,0.01,4,5,1,partner3,group2,0.624,
Listener,5,5,0.9,0.01,5,5,1,partner3,group2,0.5625,
Listener,5,5,0.9,0.01,6,5,1,partner3,group2,0.526625,
Listener,5,5,0.9,0.01,7,5,1,partner3,group2,0.47175,
Listener,5,5,0.9,0.01,8,5,1,partner3,group2,0.47225,
Listener,5,5,0.9,0.01,9,5,1,partner3,group2,0.703625,
Listener,5,5,0.9,0.01,10,5,1,partner3,group2,0.515125,
Listener,5,5,0.9,0.01,11,5,1,partner3,group2,0.52525,
Listener,5,5,0.9,0.01,12,5,1,partner3,group2,0.614375,
Listener,5,5,0.9,0.01,13,5,1,partner3,group2,0.536125,
Listener,5,5,0.9,0.01,14,5,1,partner3,group2,0.57225,
Listener,5,5,0.9,0.01,15,5,1,partner3,group2,0.522375,
Listener,5,5,0.9,0.01,16,5,1,partner3,group2,0.418125,
Listener,5,5,0.9,0.01,17,5,1,partner3,group2,0.478,
Listener,5,5,0.9,0.01,18,5,1,partner3,group2,0.5045,
Listener,5,5,0.9,0.01,19,5,1,partner3,group2,0.394125,
Listener,5,5,0.9,0.01,20,5,1,partner3,group2,0.57425,
Listener,5,5,0.9,0.01,21,5,1,partner3,group2,0.56625,
Listener,5,5,0.9,0.01,22,5,1,partner3,group2,0.49075,
Listener,5,5,0.9,0.01,23,5,1,partner3,group2,0.456625,
Listener,5,5,0.9,0.01,24,5,1,partner3,group2,0.374625,
Listener,5,5,0.9,0.01,25,5,1,partner3,group2,0.622875,
Listener,5,5,0.9,0.01,26,5,1,partner3,group2,0.48175,
Listener,5,5,0.9,0.01,27,5,1,partner3,group2,0.413,
Listener,5,5,0.9,0.01,28,5,1,partner3,group2,0.430625,
Listener,5,5,0.9,0.01,29,5,1,partner3,group2,0.51025,
Listener,5,5,0.9,0.01,30,5,1,partner3,group2,0.34325,
Listener,5,5,0.9,0.01,31,5,1,partner3,group2,0.512,
Listener,5,5,0.9,0.01,32,5,1,partner3,group2,0.552,
Listener,5,5,0.9,0.01,33,5,1,partner3,group2,0.4285,
Listener,5,5,0.9,0.01,34,5,1,partner3,group2,0.471375,
Listener,5,5,0.9,0.01,35,5,1,partner3,group2,0.44275,
Listener,5,5,0.9,0.01,36,5,1,partner3,group2,0.5705,
Listener,5,5,0.9,0.01,37,5,1,partner3,group2,0.50175,
Listener,5,5,0.9,0.01,38,5,1,partner3,group2,0.647875,
Listener,5,5,0.9,0.01,39,5,1,partner3,group2,0.572,
Listener,5,5,0.9,0.01,40,5,1,partner3,group2,0.444125,
Listener,5,5,0.9,0.01,41,5,1,partner3,group2,0.517,
Listener,5,5,0.9,0.01,42,5,1,partner3,group2,0.48925,
Listener,5,5,0.9,0.01,43,5,1,partner3,group2,0.588125,
Listener,5,5,0.9,0.01,44,5,1,partner3,group2,0.524375,
Listener,5,5,0.9,0.01,45,5,1,partner3,group2,0.54375,
Listener,5,5,0.9,0.01,46,5,1,partner3,group2,0.473375,
Listener,5,5,0.9,0.01,47,5,1,partner3,group2,0.493625,
Listener,5,5,0.9,0.01,48,5,1,partner3,group2,0.542,
Listener,5,5,0.9,0.01,49,5,1,partner3,group2,0.570875,
Listener,5,5,0.9,0.01,50,5,1,partner3,group2,0.55175,
Listener,5,5,0.9,0.01,51,5,1,partner3,group2,0.447375,
Listener,5,5,0.9,0.01,52,5,1,partner3,group2,0.429875,
Listener,5,5,0.9,0.01,53,5,1,partner3,group2,0.590625,
Listener,5,5,0.9,0.01,54,5,1,partner3,group2,0.511625,
Listener,5,5,0.9,0.01,55,5,1,partner3,group2,0.52675,
Listener,5,5,0.9,0.01,56,5,1,partner3,group2,0.4635,
Listener,5,5,0.9,0.01,57,5,1,partner3,group2,0.49275,
Listener,5,5,0.9,0.01,58,5,1,partner3,group2,0.35575,
Listener,5,5,0.9,0.01,59,5,1,partner3,group2,0.4,
Listener,5,5,0.9,0.01,60,5,1,partner3,group2,0.590375,
Listener,5,5,0.9,0.01,61,5,1,partner3,group2,0.39,
Listener,5,5,0.9,0.01,62,5,1,partner3,group2,0.405,
Listener,5,5,0.9,0.01,63,5,1,partner3,group2,0.543375,
Listener,5,5,0.9,0.01,64,5,1,partner3,group2,0.515125,
Listener,5,5,0.9,0.01,65,5,1,partner3,group2,0.524875,
Listener,5,5,0.9,0.01,66,5,1,partner3,group2,0.384875,
Listener,5,5,0.9,0.01,67,5,1,partner3,group2,0.5535,
Listener,5,5,0.9,0.01,68,5,1,partner3,group2,0.512375,
Listener,5,5,0.9,0.01,69,5,1,partner3,group2,0.51325,
Listener,5,5,0.9,0.01,70,5,1,partner3,group2,0.4885,
Listener,5,5,0.9,0.01,71,5,1,partner3,group2,0.5315,
Listener,5,5,0.9,0.01,72,5,1,partner3,group2,0.381,
Listener,5,5,0.9,0.01,73,5,1,partner3,group2,0.4565,
Listener,5,5,0.9,0.01,74,5,1,partner3,group2,0.496,
Listener,5,5,0.9,0.01,75,5,1,partner3,group2,0.616,
Listener,5,5,0.9,0.01,76,5,1,partner3,group2,0.492125,
Listener,5,5,0.9,0.01,77,5,1,partner3,group2,0.5425,
Listener,5,5,0.9,0.01,78,5,1,partner3,group2,0.501625,
Listener,5,5,0.9,0.01,79,5,1,partner3,group2,0.5905,
Listener,5,5,0.9,0.01,80,5,1,partner3,group2,0.515125,
Listener,5,5,0.9,0.01,81,5,1,partner3,group2,0.565875,
Listener,5,5,0.9,0.01,82,5,1,partner3,group2,0.404625,
Listener,5,5,0.9,0.01,83,5,1,partner3,group2,0.519125,
Listener,5,5,0.9,0.01,84,5,1,partner3,group2,0.4755,
Listener,5,5,0.9,0.01,85,5,1,partner3,group2,0.460875,
Listener,5,5,0.9,0.01,86,5,1,partner3,group2,0.565875,
Listener,5,5,0.9,0.01,87,5,1,partner3,group2,0.574875,
Listener,5,5,0.9,0.01,88,5,1,partner3,group2,0.41775,
Listener,5,5,0.9,0.01,89,5,1,partner3,group2,0.381125,
Listener,5,5,0.9,0.01,90,5,1,partner3,group2,0.4935,
Listener,5,5,0.9,0.01,91,5,1,partner3,group2,0.6385,
Listener,5,5,0.9,0.01,92,5,1,partner3,group2,0.50575,
Listener,5,5,0.9,0.01,93,5,1,partner3,group2,0.5105,
Listener,5,5,0.9,0.01,94,5,1,partner3,group2,0.38225,
Listener,5,5,0.9,0.01,95,5,1,partner3,group2,0.573875,
Listener,5,5,0.9,0.01,96,5,1,partner3,group2,0.379875,
Listener,5,5,0.9,0.01,97,5,1,partner3,group2,0.59175,
Listener,5,5,0.9,0.01,98,5,1,partner3,group2,0.533375,
Listener,5,5,0.9,0.01,99,5,1,partner3,group2,0.391875,0.50337875
Listener,5,5,0.9,0.01,0,5,1,partner4,group1,0.4455,
Listener,5,5,0.9,0.01,1,5,1,partner4,group1,0.535875,
Listener,5,5,0.9,0.01,2,5,1,partner4,group1,0.440625,
Listener,5,5,0.9,0.01,3,5,1,partner4,group1,0.567125,
Listener,5,5,0.9,0.01,4,5,1,partner4,group1,0.3585,
Listener,5,5,0.9,0.01,5,5,1,partner4,group1,0.463625,
Listener,5,5,0.9,0.01,6,5,1,partner4,group1,0.50475,
Listener,5,5,0.9,0.01,7,5,1,partner4,group1,0.5525,
Listener,5,5,0.9,0.01,8,5,1,partner4,group1,0.436125,
Listener,5,5,0.9,0.01,9,5,1,partner4,group1,0.464625,
Listener,5,5,0.9,0.01,10,5,1,partner4,group1,0.570875,
Listener,5,5,0.9,0.01,11,5,1,partner4,group1,0.4695,
Listener,5,5,0.9,0.01,12,5,1,partner4,group1,0.292375,
Listener,5,5,0.9,0.01,13,5,1,partner4,group1,0.4045,
Listener,5,5,0.9,0.01,14,5,1,partner4,group1,0.53525,
Listener,5,5,0.9,0.01,15,5,1,partner4,group1,0.46075,
Listener,5,5,0.9,0.01,16,5,1,partner4,group1,0.37175,
Listener,5,5,0.9,0.01,17,5,1,partner4,group1,0.496625,
Listener,5,5,0.9,0.01,18,5,1,partner4,group1,0.5865,
Listener,5,5,0.9,0.01,19,5,1,partner4,group1,0.408375,
Listener,5,5,0.9,0.01,20,5,1,partner4,group1,0.63025,
Listener,5,5,0.9,0.01,21,5,1,partner4,group1,0.4255,
Listener,5,5,0.9,0.01,22,5,1,partner4,group1,0.485375,
Listener,5,5,0.9,0.01,23,5,1,partner4,group1,0.4645,
Listener,5,5,0.9,0.01,24,5,1,partner4,group1,0.301875,
Listener,5,5,0.9,0.01,25,5,1,partner4,group1,0.320125,
Listener,5,5,0.9,0.01,26,5,1,partner4,group1,0.527875,
Listener,5,5,0.9,0.01,27,5,1,partner4,group1,0.449625,
Listener,5,5,0.9,0.01,28,5,1,partner4,group1,0.4585,
Listener,5,5,0.9,0.01,29,5,1,partner4,group1,0.602125,
Listener,5,5,0.9,0.01,30,5,1,partner4,group1,0.5505,
Listener,5,5,0.9,0.01,31,5,1,partner4,group1,0.3025,
Listener,5,5,0.9,0.01,32,5,1,partner4,group1,0.522,
Listener,5,5,0.9,0.01,33,5,1,partner4,group1,0.5295,
Listener,5,5,0.9,0.01,34,5,1,partner4,group1,0.351625,
Listener,5,5,0.9,0.01,35,5,1,partner4,group1,0.566375,
Listener,5,5,0.9,0.01,36,5,1,partner4,group1,0.483625,
Listener,5,5,0.9,0.01,37,5,1,partner4,group1,0.595125,
Listener,5,5,0.9,0.01,38,5,1,partner4,group1,0.429375,
Listener,5,5,0.9,0.01,39,5,1,partner4,group1,0.5255,
Listener,5,5,0.9,0.01,40,5,1,partner4,group1,0.407125,
Listener,5,5,0.9,0.01,41,5,1,partner4,group1,0.520375,
Listener,5,5,0.9,0.01,42,5,1,partner4,group1,0.577125,
Listener,5,5,0.9,0.01,43,5,1,partner4,group1,0.556625,
Listener,5,5,0.9,0.01,44,5,1,partner4,group1,0.587375,
Listener,5,5,0.9,0.01,45,5,1,partner4,group1,0.5655,
Listener,5,5,0.9,0.01,46,5,1,partner4,group1,0.585,
Listener,5,5,0.9,0.01,47,5,1,partner4,group1,0.45075,
Listener,5,5,0.9,0.01,48,5,1,partner4,group1,0.44475,
Listener,5,5,0.9,0.01,49,5,1,partner4,group1,0.59775,
Listener,5,5,0.9,0.01,50,5,1,partner4,group1,0.5005,
Listener,5,5,0.9,0.01,51,5,1,partner4,group1,0.444625,
Listener,5,5,0.9,0.01,52,5,1,partner4,group1,0.50175,
Listener,5,5,0.9,0.01,53,5,1,partner4,group1,0.489375,
Listener,5,5,0.9,0.01,54,5,1,partner4,group1,0.511875,
Listener,5,5,0.9,0.01,55,5,1,partner4,group1,0.52325,
Listener,5,5,0.9,0.01,56,5,1,partner4,group1,0.51625,
Listener,5,5,0.9,0.01,57,5,1,partner4,group1,0.66075,
Listener,5,5,0.9,0.01,58,5,1,partner4,group1,0.421125,
Listener,5,5,0.9,0.01,59,5,1,partner4,group1,0.340625,
Listener,5,5,0.9,0.01,60,5,1,partner4,group1,0.401,
Listener,5,5,0.9,0.01,61,5,1,partner4,group1,0.49075,
Listener,5,5,0.9,0.01,62,5,1,partner4,group1,0.285625,
Listener,5,5,0.9,0.01,63,5,1,partner4,group1,0.3545,
Listener,5,5,0.9,0.01,64,5,1,partner4,group1,0.55525,
Listener,5,5,0.9,0.01,65,5,1,partner4,group1,0.393625,
Listener,5,5,0.9,0.01,66,5,1,partner4,group1,0.482625,
Listener,5,5,0.9,0.01,67,5,1,partner4,group1,0.396,
Listener,5,5,0.9,0.01,68,5,1,partner4,group1,0.50175,
Listener,5,5,0.9,0.01,69,5,1,partner4,group1,0.46225,
Listener,5,5,0.9,0.01,70,5,1,partner4,group1,0.396625,
Listener,5,5,0.9,0.01,71,5,1,partner4,group1,0.465,
Listener,5,5,0.9,0.01,72,5,1,partner4,group1,0.31375,
Listener,5,5,0.9,0.01,73,5,1,partner4,group1,0.54175,
Listener,5,5,0.9,0.01,74,5,1,partner4,group1,0.533875,
Listener,5,5,0.9,0.01,75,5,1,partner4,group1,0.644125,
Listener,5,5,0.9,0.01,76,5,1,partner4,group1,0.551375,
Listener,5,5,0.9,0.01,77,5,1,partner4,group1,0.45525,
Listener,5,5,0.9,0.01,78,5,1,partner4,group1,0.43675,
Listener,5,5,0.9,0.01,79,5,1,partner4,group1,0.515125,
Listener,5,5,0.9,0.01,80,5,1,partner4,group1,0.454625,
Listener,5,5,0.9,0.01,81,5,1,partner4,group1,0.56375,
Listener,5,5,0.9,0.01,82,5,1,partner4,group1,0.5415,
Listener,5,5,0.9,0.01,83,5,1,partner4,group1,0.3755,
Listener,5,5,0.9,0.01,84,5,1,partner4,group1,0.48525,
Listener,5,5,0.9,0.01,85,5,1,partner4,group1,0.585,
Listener,5,5,0.9,0.01,86,5,1,partner4,group1,0.6235,
Listener,5,5,0.9,0.01,87,5,1,partner4,group1,0.3075,
Listener,5,5,0.9,0.01,88,5,1,partner4,group1,0.41575,
Listener,5,5,0.9,0.01,89,5,1,partner4,group1,0.574,
Listener,5,5,0.9,0.01,90,5,1,partner4,group1,0.641625,
Listener,5,5,0.9,0.01,91,5,1,partner4,group1,0.592,
Listener,5,5,0.9,0.01,92,5,1,partner4,group1,0.599625,
Listener,5,5,0.9,0.01,93,5,1,partner4,group1,0.4695,
Listener,5,5,0.9,0.01,94,5,1,partner4,group1,0.5235,
Listener,5,5,0.9,0.01,95,5,1,partner4,group1,0.503875,
Listener,5,5,0.9,0.01,96,5,1,partner4,group1,0.657125,
Listener,5,5,0.9,0.01,97,5,1,partner4,group1,0.421875,
Listener,5,5,0.9,0.01,98,5,1,partner4,group1,0.471875,
Listener,5,5,0.9,0.01,99,5,1,partner4,group1,0.475875,0.48550375
Listener,5,5,0.9,0.01,0,5,1,partner4,group2,0.5545,
Listener,5,5,0.9,0.01,1,5,1,partner4,group2,0.464125,
Listener,5,5,0.9,0.01,2,5,1,partner4,group2,0.559375,
Listener,5,5,0.9,0.01,3,5,1,partner4,group2,0.432875,
Listener,5,5,0.9,0.01,4,5,1,partner4,group2,0.6415,
Listener,5,5,0.9,0.01,5,5,1,partner4,group2,0.536375,
Listener,5,5,0.9,0.01,6,5,1,partner4,group2,0.49525,
Listener,5,5,0.9,0.01,7,5,1,partner4,group2,0.4475,
Listener,5,5,0.9,0.01,8,5,1,partner4,group2,0.563875,
Listener,5,5,0.9,0.01,9,5,1,partner4,group2,0.535375,
Listener,5,5,0.9,0.01,10,5,1,partner4,group2,0.429125,
Listener,5,5,0.9,0.01,11,5,1,partner4,group2,0.5305,
Listener,5,5,0.9,0.01,12,5,1,partner4,group2,0.707625,
Listener,5,5,0.9,0.01,13,5,1,partner4,group2,0.5955,
Listener,5,5,0.9,0.01,14,5,1,partner4,group2,0.46475,
Listener,5,5,0.9,0.01,15,5,1,partner4,group2,0.53925,
Listener,5,5,0.9,0.01,16,5,1,partner4,group2,0.62825,
Listener,5,5,0.9,0.01,17,5,1,partner4,group2,0.503375,
Listener,5,5,0.9,0.01,18,5,1,partner4,group2,0.4135,
Listener,5,5,0.9,0.01,19,5,1,partner4,group2,0.591625,
Listener,5,5,0.9,0.01,20,5,1,partner4,group2,0.36975,
Listener,5,5,0.9,0.01,21,5,1,partner4,group2,0.5745,
Listener,5,5,0.9,0.01,22,5,1,partner4,group2,0.514625,
Listener,5,5,0.9,0.01,23,5,1,partner4,group2,0.5355,
Listener,5,5,0.9,0.01,24,5,1,partner4,group2,0.698125,
Listener,5,5,0.9,0.01,25,5,1,partner4,group2,0.679875,
Listener,5,5,0.9,0.01,26,5,1,partner4,group2,0.472125,
