scale, iterationNum, trialNum,                  condition,partnerID,partner,val
0.05,12,4,1,partner4,group1,0.54625
0.05,12,4,1,partner4,group2,0.45375
0.05,12,5,1,partner1,group1,1
0.05,12,5,1,partner2,group1,0.502
0.05,12,5,1,partner2,group2,0.498
0.05,12,5,1,partner3,group1,0.385625
0.05,12,5,1,partner3,group2,0.614375
0.05,12,5,1,partner4,group1,0.292375
0.05,12,5,1,partner4,group2,0.707625
0.05,12,6,1,partner1,group1,1
0.05,12,6,1,partner2,group1,0.47275
0.05,12,6,1,partner2,group2,0.52725
0.05,12,6,1,partner3,group1,0.581
0.05,12,6,1,partner3,group2,0.419
0.05,12,6,1,partner4,group1,0.548625
0.05,12,6,1,partner4,group2,0.451375
0.05,12,7,2,partner1,group1,1
0.05,12,7,2,partner2,group1,0.444375
0.05,12,7,2,partner2,group2,0.555625
0.05,12,7,2,partner3,group1,0.411625
0.05,12,7,2,partner3,group2,0.588375
0.05,12,7,2,partner4,group1,0.45175
0.05,12,7,2,partner4,group2,0.54825
0.05,12,8,2,partner1,group1,1
0.05,12,8,2,partner2,group1,0.188
0.05,12,8,2,partner2,group2,0.812
0.05,12,8,2,partner3,group1,0.71575
0.05,12,8,2,partner3,group2,0.28425
0.05,12,8,2,partner4,group1,0.471875
0.05,12,8,2,partner4,group2,0.528125
0.05,12,9,2,partner1,group1,1
0.05,12,9,2,partner2,group1,0.039625
0.05,12,9,2,partner2,group2,0.960375
0.05,12,9,2,partner3,group1,0.463375
0.05,12,9,2,partner3,group2,0.536625
0.05,12,9,2,partner4,group1,0.501125
0.05,12,9,2,partner4,group2,0.498875
0.05,12,10,2,partner1,group1,1
0.05,12,10,2,partner2,group1,0.1495
0.05,12,10,2,partner2,group2,0.8505
0.05,12,10,2,partner3,group1,0.71175
0.05,12,10,2,partner3,group2,0.28825
0.05,12,10,2,partner4,group1,0.4275
0.05,12,10,2,partner4,group2,0.5725
0.05,12,11,2,partner1,group1,1
0.05,12,11,2,partner2,group1,0.07
0.05,12,11,2,partner2,group2,0.93
0.05,12,11,2,partner3,group1,0.591625
0.05,12,11,2,partner3,group2,0.408375
0.05,12,11,2,partner4,group1,0.455375
0.05,12,11,2,partner4,group2,0.544625
0.05,12,12,2,partner1,group1,1
0.05,12,12,2,partner2,group1,0.070125
0.05,12,12,2,partner2,group2,0.929875
0.05,12,12,2,partner3,group1,0.5585
0.05,12,12,2,partner3,group2,0.4415
0.05,12,12,2,partner4,group1,0.26625
0.05,12,12,2,partner4,group2,0.73375
0.05,12,13,3,partner1,group1,1
0.05,12,13,3,partner2,group1,0.04125
0.05,12,13,3,partner2,group2,0.95875
0.05,12,13,3,partner3,group1,0.631125
0.05,12,13,3,partner3,group2,0.368875
0.05,12,13,3,partner4,group1,0.443625
0.05,12,13,3,partner4,group2,0.556375
0.05,12,14,3,partner1,group1,1
0.05,12,14,3,partner2,group1,0.105125
0.05,12,14,3,partner2,group2,0.894875
0.05,12,14,3,partner3,group1,0.754375
0.05,12,14,3,partner3,group2,0.245625
0.05,12,14,3,partner4,group1,0.50625
0.05,12,14,3,partner4,group2,0.49375
0.05,12,15,3,partner1,group1,1
0.05,12,15,3,partner2,group1,0.187375
0.05,12,15,3,partner2,group2,0.812625
0.05,12,15,3,partner3,group1,0.70475
0.05,12,15,3,partner3,group2,0.29525
0.05,12,15,3,partner4,group1,0.46925
0.05,12,15,3,partner4,group2,0.53075
0.05,12,16,3,partner1,group1,1
0.05,12,16,3,partner2,group1,0.178625
0.05,12,16,3,partner2,group2,0.821375
0.05,12,16,3,partner3,group1,0.777375
0.05,12,16,3,partner3,group2,0.222625
0.05,12,16,3,partner4,group1,0.382
0.05,12,16,3,partner4,group2,0.618
0.05,12,17,3,partner1,group1,1
0.05,12,17,3,partner2,group1,0.2595
0.05,12,17,3,partner2,group2,0.7405
0.05,12,17,3,partner3,group1,0.725375
0.05,12,17,3,partner3,group2,0.274625
0.05,12,17,3,partner4,group1,0.513625
0.05,12,17,3,partner4,group2,0.486375
0.05,12,18,3,partner1,group1,1
0.05,12,18,3,partner2,group1,0.08375
0.05,12,18,3,partner2,group2,0.91625
0.05,12,18,3,partner3,group1,0.92675
0.05,12,18,3,partner3,group2,0.07325
0.05,12,18,3,partner4,group1,0.4175
0.05,12,18,3,partner4,group2,0.5825
0.05,12,19,4,partner1,group1,1
0.05,12,19,4,partner2,group1,0.01325
0.05,12,19,4,partner2,group2,0.98675
0.05,12,19,4,partner3,group1,0.96625
0.05,12,19,4,partner3,group2,0.03375
0.05,12,19,4,partner4,group1,0.63675
0.05,12,19,4,partner4,group2,0.36325
0.05,12,20,4,partner1,group1,1
0.05,12,20,4,partner2,group1,0.113875
0.05,12,20,4,partner2,group2,0.886125
0.05,12,20,4,partner3,group1,0.8985
0.05,12,20,4,partner3,group2,0.1015
0.05,12,20,4,partner4,group1,0.113
0.05,12,20,4,partner4,group2,0.887
0.05,12,21,4,partner1,group1,1
0.05,12,21,4,partner2,group1,0.004875
0.05,12,21,4,partner2,group2,0.995125
0.05,12,21,4,partner3,group1,0.977875
0.05,12,21,4,partner3,group2,0.022125
0.05,12,21,4,partner4,group1,0.0325
0.05,12,21,4,partner4,group2,0.9675
0.05,12,22,4,partner1,group1,1
0.05,12,22,4,partner2,group1,0.3275
0.05,12,22,4,partner2,group2,0.6725
0.05,12,22,4,partner3,group1,0.697625
0.05,12,22,4,partner3,group2,0.302375
0.05,12,22,4,partner4,group1,0.376625
0.05,12,22,4,partner4,group2,0.623375
0.05,12,23,4,partner1,group1,1
0.05,12,23,4,partner2,group1,0.275625
0.05,12,23,4,partner2,group2,0.724375
0.05,12,23,4,partner3,group1,0.84075
0.05,12,23,4,partner3,group2,0.15925
0.05,12,23,4,partner4,group1,0.259
0.05,12,23,4,partner4,group2,0.741
0.05,12,24,4,partner1,group1,1
0.05,12,24,4,partner2,group1,0.15375
0.05,12,24,4,partner2,group2,0.84625
0.05,12,24,4,partner3,group1,0.867375
0.05,12,24,4,partner3,group2,0.132625
0.05,12,24,4,partner4,group1,0.140125
0.05,12,24,4,partner4,group2,0.859875
0.05,13,1,1,partner1,group1,1
0.05,13,1,1,partner2,group1,0.46725
0.05,13,1,1,partner2,group2,0.53275
0.05,13,1,1,partner3,group1,0.5205
0.05,13,1,1,partner3,group2,0.4795
0.05,13,1,1,partner4,group1,0.35325
0.05,13,1,1,partner4,group2,0.64675
0.05,13,2,1,partner1,group1,1
0.05,13,2,1,partner2,group1,0.4415
0.05,13,2,1,partner2,group2,0.5585
0.05,13,2,1,partner3,group1,0.61525
0.05,13,2,1,partner3,group2,0.38475
0.05,13,2,1,partner4,group1,0.510375
0.05,13,2,1,partner4,group2,0.489625
0.05,13,3,1,partner1,group1,1
0.05,13,3,1,partner2,group1,0.491
0.05,13,3,1,partner2,group2,0.509
0.05,13,3,1,partner3,group1,0.581875
0.05,13,3,1,partner3,group2,0.418125
0.05,13,3,1,partner4,group1,0.50375
0.05,13,3,1,partner4,group2,0.49625
0.05,13,4,1,partner1,group1,1
0.05,13,4,1,partner2,group1,0.572875
0.05,13,4,1,partner2,group2,0.427125
0.05,13,4,1,partner3,group1,0.46
0.05,13,4,1,partner3,group2,0.54
0.05,13,4,1,partner4,group1,0.44375
0.05,13,4,1,partner4,group2,0.55625
0.05,13,5,1,partner1,group1,1
0.05,13,5,1,partner2,group1,0.588875
0.05,13,5,1,partner2,group2,0.411125
0.05,13,5,1,partner3,group1,0.463875
0.05,13,5,1,partner3,group2,0.536125
0.05,13,5,1,partner4,group1,0.4045
0.05,13,5,1,partner4,group2,0.5955
0.05,13,6,1,partner1,group1,1
0.05,13,6,1,partner2,group1,0.448625
0.05,13,6,1,partner2,group2,0.551375
0.05,13,6,1,partner3,group1,0.57075
0.05,13,6,1,partner3,group2,0.42925
0.05,13,6,1,partner4,group1,0.47
0.05,13,6,1,partner4,group2,0.53
0.05,13,7,2,partner1,group1,1
0.05,13,7,2,partner2,group1,0.408
0.05,13,7,2,partner2,group2,0.592
0.05,13,7,2,partner3,group1,0.54675
0.05,13,7,2,partner3,group2,0.45325
0.05,13,7,2,partner4,group1,0.4715
0.05,13,7,2,partner4,group2,0.5285
0.05,13,8,2,partner1,group1,1
0.05,13,8,2,partner2,group1,0.16875
0.05,13,8,2,partner2,group2,0.83125
0.05,13,8,2,partner3,group1,0.490125
0.05,13,8,2,partner3,group2,0.509875
0.05,13,8,2,partner4,group1,0.454875
0.05,13,8,2,partner4,group2,0.545125
0.05,13,9,2,partner1,group1,1
0.05,13,9,2,partner2,group1,0.118625
0.05,13,9,2,partner2,group2,0.881375
0.05,13,9,2,partner3,group1,0.413125
0.05,13,9,2,partner3,group2,0.586875
0.05,13,9,2,partner4,group1,0.578625
0.05,13,9,2,partner4,group2,0.421375
0.05,13,10,2,partner1,group1,1
0.05,13,10,2,partner2,group1,0.082375
0.05,13,10,2,partner2,group2,0.917625
0.05,13,10,2,partner3,group1,0.543
0.05,13,10,2,partner3,group2,0.457
0.05,13,10,2,partner4,group1,0.581875
0.05,13,10,2,partner4,group2,0.418125
0.05,13,11,2,partner1,group1,1
0.05,13,11,2,partner2,group1,0.054375
0.05,13,11,2,partner2,group2,0.945625
0.05,13,11,2,partner3,group1,0.404375
0.05,13,11,2,partner3,group2,0.595625
0.05,13,11,2,partner4,group1,0.418125
0.05,13,11,2,partner4,group2,0.581875
0.05,13,12,2,partner1,group1,1
0.05,13,12,2,partner2,group1,0.11175
0.05,13,12,2,partner2,group2,0.88825
0.05,13,12,2,partner3,group1,0.509875
0.05,13,12,2,partner3,group2,0.490125
0.05,13,12,2,partner4,group1,0.352375
0.05,13,12,2,partner4,group2,0.647625
0.05,13,13,3,partner1,group1,1
0.05,13,13,3,partner2,group1,0.08
0.05,13,13,3,partner2,group2,0.92
0.05,13,13,3,partner3,group1,0.614
0.05,13,13,3,partner3,group2,0.386
0.05,13,13,3,partner4,group1,0.44825
0.05,13,13,3,partner4,group2,0.55175
0.05,13,14,3,partner1,group1,1
0.05,13,14,3,partner2,group1,0.128875
0.05,13,14,3,partner2,group2,0.871125
0.05,13,14,3,partner3,group1,0.880875
0.05,13,14,3,partner3,group2,0.119125
0.05,13,14,3,partner4,group1,0.595125
0.05,13,14,3,partner4,group2,0.404875
0.05,13,15,3,partner1,group1,1
0.05,13,15,3,partner2,group1,0.042
0.05,13,15,3,partner2,group2,0.958
0.05,13,15,3,partner3,group1,0.97825
0.05,13,15,3,partner3,group2,0.02175
0.05,13,15,3,partner4,group1,0.400875
0.05,13,15,3,partner4,group2,0.599125
0.05,13,16,3,partner1,group1,1
0.05,13,16,3,partner2,group1,0.110625
0.05,13,16,3,partner2,group2,0.889375
0.05,13,16,3,partner3,group1,0.822625
0.05,13,16,3,partner3,group2,0.177375
0.05,13,16,3,partner4,group1,0.297375
0.05,13,16,3,partner4,group2,0.702625
0.05,13,17,3,partner1,group1,1
0.05,13,17,3,partner2,group1,0.097625
0.05,13,17,3,partner2,group2,0.902375
0.05,13,17,3,partner3,group1,0.844125
0.05,13,17,3,partner3,group2,0.155875
0.05,13,17,3,partner4,group1,0.621625
0.05,13,17,3,partner4,group2,0.378375
0.05,13,18,3,partner1,group1,1
0.05,13,18,3,partner2,group1,0.038125
0.05,13,18,3,partner2,group2,0.961875
0.05,13,18,3,partner3,group1,0.91875
0.05,13,18,3,partner3,group2,0.08125
0.05,13,18,3,partner4,group1,0.339375
0.05,13,18,3,partner4,group2,0.660625
0.05,13,19,4,partner1,group1,1
0.05,13,19,4,partner2,group1,0.052
0.05,13,19,4,partner2,group2,0.948
0.05,13,19,4,partner3,group1,0.976875
0.05,13,19,4,partner3,group2,0.023125
0.05,13,19,4,partner4,group1,0.4845
0.05,13,19,4,partner4,group2,0.5155
0.05,13,20,4,partner1,group1,1
0.05,13,20,4,partner2,group1,0.24525
0.05,13,20,4,partner2,group2,0.75475
0.05,13,20,4,partner3,group1,0.762625
0.05,13,20,4,partner3,group2,0.237375
0.05,13,20,4,partner4,group1,0.157125
0.05,13,20,4,partner4,group2,0.842875
0.05,13,21,4,partner1,group1,1
0.05,13,21,4,partner2,group1,0.13575
0.05,13,21,4,partner2,group2,0.86425
0.05,13,21,4,partner3,group1,0.88525
0.05,13,21,4,partner3,group2,0.11475
0.05,13,21,4,partner4,group1,0.147
0.05,13,21,4,partner4,group2,0.853
0.05,13,22,4,partner1,group1,1
0.05,13,22,4,partner2,group1,0.2435
0.05,13,22,4,partner2,group2,0.7565
0.05,13,22,4,partner3,group1,0.796625
0.05,13,22,4,partner3,group2,0.203375
0.05,13,22,4,partner4,group1,0.215
0.05,13,22,4,partner4,group2,0.785
0.05,13,23,4,partner1,group1,1
0.05,13,23,4,partner2,group1,0.175625
0.05,13,23,4,partner2,group2,0.824375
0.05,13,23,4,partner3,group1,0.83925
0.05,13,23,4,partner3,group2,0.16075
0.05,13,23,4,partner4,group1,0.15975
0.05,13,23,4,partner4,group2,0.84025
0.05,13,24,4,partner1,group1,1
0.05,13,24,4,partner2,group1,0.03575
0.05,13,24,4,partner2,group2,0.96425
0.05,13,24,4,partner3,group1,0.96675
0.05,13,24,4,partner3,group2,0.03325
0.05,13,24,4,partner4,group1,0.012625
0.05,13,24,4,partner4,group2,0.987375
0.05,14,1,1,partner1,group1,1
0.05,14,1,1,partner2,group1,0.442875
0.05,14,1,1,partner2,group2,0.557125
0.05,14,1,1,partner3,group1,0.439625
0.05,14,1,1,partner3,group2,0.560375
0.05,14,1,1,partner4,group1,0.494
0.05,14,1,1,partner4,group2,0.506
0.05,14,2,1,partner1,group1,1
0.05,14,2,1,partner2,group1,0.516375
0.05,14,2,1,partner2,group2,0.483625
0.05,14,2,1,partner3,group1,0.45525
0.05,14,2,1,partner3,group2,0.54475
0.05,14,2,1,partner4,group1,0.491625
0.05,14,2,1,partner4,group2,0.508375
0.05,14,3,1,partner1,group1,1
0.05,14,3,1,partner2,group1,0.35475
0.05,14,3,1,partner2,group2,0.64525
0.05,14,3,1,partner3,group1,0.4335
0.05,14,3,1,partner3,group2,0.5665
0.05,14,3,1,partner4,group1,0.60525
0.05,14,3,1,partner4,group2,0.39475
0.05,14,4,1,partner1,group1,1
0.05,14,4,1,partner2,group1,0.454375
0.05,14,4,1,partner2,group2,0.545625
0.05,14,4,1,partner3,group1,0.510125
0.05,14,4,1,partner3,group2,0.489875
0.05,14,4,1,partner4,group1,0.4705
0.05,14,4,1,partner4,group2,0.5295
0.05,14,5,1,partner1,group1,1
0.05,14,5,1,partner2,group1,0.461625
0.05,14,5,1,partner2,group2,0.538375
0.05,14,5,1,partner3,group1,0.42775
0.05,14,5,1,partner3,group2,0.57225
0.05,14,5,1,partner4,group1,0.53525
0.05,14,5,1,partner4,group2,0.46475
0.05,14,6,1,partner1,group1,1
0.05,14,6,1,partner2,group1,0.4775
0.05,14,6,1,partner2,group2,0.5225
0.05,14,6,1,partner3,group1,0.547
0.05,14,6,1,partner3,group2,0.453
0.05,14,6,1,partner4,group1,0.414625
0.05,14,6,1,partner4,group2,0.585375
0.05,14,7,2,partner1,group1,1
0.05,14,7,2,partner2,group1,0.5635
0.05,14,7,2,partner2,group2,0.4365
0.05,14,7,2,partner3,group1,0.51175
0.05,14,7,2,partner3,group2,0.48825
0.05,14,7,2,partner4,group1,0.574625
0.05,14,7,2,partner4,group2,0.425375
0.05,14,8,2,partner1,group1,1
0.05,14,8,2,partner2,group1,0.134
0.05,14,8,2,partner2,group2,0.866
0.05,14,8,2,partner3,group1,0.400375
0.05,14,8,2,partner3,group2,0.599625
0.05,14,8,2,partner4,group1,0.5965
0.05,14,8,2,partner4,group2,0.4035
0.05,14,9,2,partner1,group1,1
0.05,14,9,2,partner2,group1,0.126875
0.05,14,9,2,partner2,group2,0.873125
0.05,14,9,2,partner3,group1,0.456875
0.05,14,9,2,partner3,group2,0.543125
0.05,14,9,2,partner4,group1,0.49475
0.05,14,9,2,partner4,group2,0.50525
0.05,14,10,2,partner1,group1,1
0.05,14,10,2,partner2,group1,0.106125
0.05,14,10,2,partner2,group2,0.893875
0.05,14,10,2,partner3,group1,0.433625
0.05,14,10,2,partner3,group2,0.566375
0.05,14,10,2,partner4,group1,0.642375
0.05,14,10,2,partner4,group2,0.357625
0.05,14,11,2,partner1,group1,1
0.05,14,11,2,partner2,group1,0.077125
0.05,14,11,2,partner2,group2,0.922875
0.05,14,11,2,partner3,group1,0.476875
0.05,14,11,2,partner3,group2,0.523125
0.05,14,11,2,partner4,group1,0.55175
0.05,14,11,2,partner4,group2,0.44825
0.05,14,12,2,partner1,group1,1
0.05,14,12,2,partner2,group1,0.114125
0.05,14,12,2,partner2,group2,0.885875
0.05,14,12,2,partner3,group1,0.553625
0.05,14,12,2,partner3,group2,0.446375
0.05,14,12,2,partner4,group1,0.664375
0.05,14,12,2,partner4,group2,0.335625
0.05,14,13,3,partner1,group1,1
0.05,14,13,3,partner2,group1,0.079875
0.05,14,13,3,partner2,group2,0.920125
0.05,14,13,3,partner3,group1,0.378375
0.05,14,13,3,partner3,group2,0.621625
0.05,14,13,3,partner4,group1,0.63675
0.05,14,13,3,partner4,group2,0.36325
0.05,14,14,3,partner1,group1,1
0.05,14,14,3,partner2,group1,0.16175
0.05,14,14,3,partner2,group2,0.83825
0.05,14,14,3,partner3,group1,0.800375
0.05,14,14,3,partner3,group2,0.199625
0.05,14,14,3,partner4,group1,0.496375
0.05,14,14,3,partner4,group2,0.503625
0.05,14,15,3,partner1,group1,1
0.05,14,15,3,partner2,group1,0.129625
0.05,14,15,3,partner2,group2,0.870375
0.05,14,15,3,partner3,group1,0.7605
0.05,14,15,3,partner3,group2,0.2395
0.05,14,15,3,partner4,group1,0.68075
0.05,14,15,3,partner4,group2,0.31925
0.05,14,16,3,partner1,group1,1
0.05,14,16,3,partner2,group1,0.2955
0.05,14,16,3,partner2,group2,0.7045
0.05,14,16,3,partner3,group1,0.73125
0.05,14,16,3,partner3,group2,0.26875
0.05,14,16,3,partner4,group1,0.41975
0.05,14,16,3,partner4,group2,0.58025
0.05,14,17,3,partner1,group1,1
0.05,14,17,3,partner2,group1,0.123625
0.05,14,17,3,partner2,group2,0.876375
0.05,14,17,3,partner3,group1,0.89325
0.05,14,17,3,partner3,group2,0.10675
0.05,14,17,3,partner4,group1,0.58125
0.05,14,17,3,partner4,group2,0.41875
0.05,14,18,3,partner1,group1,1
0.05,14,18,3,partner2,group1,0.319875
0.05,14,18,3,partner2,group2,0.680125
0.05,14,18,3,partner3,group1,0.743875
0.05,14,18,3,partner3,group2,0.256125
0.05,14,18,3,partner4,group1,0.580125
0.05,14,18,3,partner4,group2,0.419875
0.05,14,19,4,partner1,group1,1
0.05,14,19,4,partner2,group1,0.168625
0.05,14,19,4,partner2,group2,0.831375
0.05,14,19,4,partner3,group1,0.773375
0.05,14,19,4,partner3,group2,0.226625
0.05,14,19,4,partner4,group1,0.600875
0.05,14,19,4,partner4,group2,0.399125
0.05,14,20,4,partner1,group1,1
0.05,14,20,4,partner2,group1,0.2745
0.05,14,20,4,partner2,group2,0.7255
0.05,14,20,4,partner3,group1,0.683
0.05,14,20,4,partner3,group2,0.317
0.05,14,20,4,partner4,group1,0.313375
0.05,14,20,4,partner4,group2,0.686625
0.05,14,21,4,partner1,group1,1
0.05,14,21,4,partner2,group1,0.18525
0.05,14,21,4,partner2,group2,0.81475
0.05,14,21,4,partner3,group1,0.762125
0.05,14,21,4,partner3,group2,0.237875
0.05,14,21,4,partner4,group1,0.193875
0.05,14,21,4,partner4,group2,0.806125
0.05,14,22,4,partner1,group1,1
0.05,14,22,4,partner2,group1,0.12575
0.05,14,22,4,partner2,group2,0.87425
0.05,14,22,4,partner3,group1,0.955625
0.05,14,22,4,partner3,group2,0.044375
0.05,14,22,4,partner4,group1,0.067625
0.05,14,22,4,partner4,group2,0.932375
0.05,14,23,4,partner1,group1,1
0.05,14,23,4,partner2,group1,0.1755
0.05,14,23,4,partner2,group2,0.8245
0.05,14,23,4,partner3,group1,0.8545
0.05,14,23,4,partner3,group2,0.1455
0.05,14,23,4,partner4,group1,0.15975
0.05,14,23,4,partner4,group2,0.84025
0.05,14,24,4,partner1,group1,1
0.05,14,24,4,partner2,group1,0.271375
0.05,14,24,4,partner2,group2,0.728625
0.05,14,24,4,partner3,group1,0.815875
0.05,14,24,4,partner3,group2,0.184125
0.05,14,24,4,partner4,group1,0.227
0.05,14,24,4,partner4,group2,0.773
0.05,15,1,1,partner1,group1,1
0.05,15,1,1,partner2,group1,0.425875
0.05,15,1,1,partner2,group2,0.574125
0.05,15,1,1,partner3,group1,0.46925
0.05,15,1,1,partner3,group2,0.53075
0.05,15,1,1,partner4,group1,0.53025
0.05,15,1,1,partner4,group2,0.46975
0.05,15,2,1,partner1,group1,1
0.05,15,2,1,partner2,group1,0.481125
0.05,15,2,1,partner2,group2,0.518875
0.05,15,2,1,partner3,group1,0.433875
0.05,15,2,1,partner3,group2,0.566125
0.05,15,2,1,partner4,group1,0.4335
0.05,15,2,1,partner4,group2,0.5665
0.05,15,3,1,partner1,group1,1
0.05,15,3,1,partner2,group1,0.427125
0.05,15,3,1,partner2,group2,0.572875
0.05,15,3,1,partner3,group1,0.461625
0.05,15,3,1,partner3,group2,0.538375
0.05,15,3,1,partner4,group1,0.489
0.05,15,3,1,partner4,group2,0.511
0.05,15,4,1,partner1,group1,1
0.05,15,4,1,partner2,group1,0.4395
0.05,15,4,1,partner2,group2,0.5605
0.05,15,4,1,partner3,group1,0.600875
0.05,15,4,1,partner3,group2,0.399125
0.05,15,4,1,partner4,group1,0.58025
0.05,15,4,1,partner4,group2,0.41975
0.05,15,5,1,partner1,group1,1
0.05,15,5,1,partner2,group1,0.620125
0.05,15,5,1,partner2,group2,0.379875
0.05,15,5,1,partner3,group1,0.477625
0.05,15,5,1,partner3,group2,0.522375
0.05,15,5,1,partner4,group1,0.46075
0.05,15,5,1,partner4,group2,0.53925
0.05,15,6,1,partner1,group1,1
0.05,15,6,1,partner2,group1,0.443125
0.05,15,6,1,partner2,group2,0.556875
0.05,15,6,1,partner3,group1,0.48075
0.05,15,6,1,partner3,group2,0.51925
0.05,15,6,1,partner4,group1,0.5555
0.05,15,6,1,partner4,group2,0.4445
0.05,15,7,2,partner1,group1,1
0.05,15,7,2,partner2,group1,0.65
0.05,15,7,2,partner2,group2,0.35
0.05,15,7,2,partner3,group1,0.443125
0.05,15,7,2,partner3,group2,0.556875
0.05,15,7,2,partner4,group1,0.39275
0.05,15,7,2,partner4,group2,0.60725
0.05,15,8,2,partner1,group1,1
0.05,15,8,2,partner2,group1,0.23375
0.05,15,8,2,partner2,group2,0.76625
0.05,15,8,2,partner3,group1,0.545375
0.05,15,8,2,partner3,group2,0.454625
0.05,15,8,2,partner4,group1,0.433875
0.05,15,8,2,partner4,group2,0.566125
0.05,15,9,2,partner1,group1,1
0.05,15,9,2,partner2,group1,0.090125
0.05,15,9,2,partner2,group2,0.909875
0.05,15,9,2,partner3,group1,0.316625
0.05,15,9,2,partner3,group2,0.683375
0.05,15,9,2,partner4,group1,0.494125
0.05,15,9,2,partner4,group2,0.505875
0.05,15,10,2,partner1,group1,1
0.05,15,10,2,partner2,group1,0.072625
0.05,15,10,2,partner2,group2,0.927375
0.05,15,10,2,partner3,group1,0.534875
0.05,15,10,2,partner3,group2,0.465125
0.05,15,10,2,partner4,group1,0.53325
0.05,15,10,2,partner4,group2,0.46675
0.05,15,11,2,partner1,group1,1
0.05,15,11,2,partner2,group1,0.13775
0.05,15,11,2,partner2,group2,0.86225
0.05,15,11,2,partner3,group1,0.427375
0.05,15,11,2,partner3,group2,0.572625
0.05,15,11,2,partner4,group1,0.654125
0.05,15,11,2,partner4,group2,0.345875
0.05,15,12,2,partner1,group1,1
0.05,15,12,2,partner2,group1,0.10625
0.05,15,12,2,partner2,group2,0.89375
0.05,15,12,2,partner3,group1,0.534375
0.05,15,12,2,partner3,group2,0.465625
0.05,15,12,2,partner4,group1,0.5315
0.05,15,12,2,partner4,group2,0.4685
0.05,15,13,3,partner1,group1,1
0.05,15,13,3,partner2,group1,0.014625
0.05,15,13,3,partner2,group2,0.985375
0.05,15,13,3,partner3,group1,0.585
0.05,15,13,3,partner3,group2,0.415
0.05,15,13,3,partner4,group1,0.385
0.05,15,13,3,partner4,group2,0.615
0.05,15,14,3,partner1,group1,1
0.05,15,14,3,partner2,group1,0.08325
0.05,15,14,3,partner2,group2,0.91675
0.05,15,14,3,partner3,group1,0.88175
0.05,15,14,3,partner3,group2,0.11825
0.05,15,14,3,partner4,group1,0.50175
0.05,15,14,3,partner4,group2,0.49825
0.05,15,15,3,partner1,group1,1
0.05,15,15,3,partner2,group1,0.201
0.05,15,15,3,partner2,group2,0.799
0.05,15,15,3,partner3,group1,0.833625
0.05,15,15,3,partner3,group2,0.166375
0.05,15,15,3,partner4,group1,0.539375
0.05,15,15,3,partner4,group2,0.460625
0.05,15,16,3,partner1,group1,1
0.05,15,16,3,partner2,group1,0.254375
0.05,15,16,3,partner2,group2,0.745625
0.05,15,16,3,partner3,group1,0.757375
0.05,15,16,3,partner3,group2,0.242625
0.05,15,16,3,partner4,group1,0.62575
0.05,15,16,3,partner4,group2,0.37425
0.05,15,17,3,partner1,group1,1
0.05,15,17,3,partner2,group1,0.03475
0.05,15,17,3,partner2,group2,0.96525
0.05,15,17,3,partner3,group1,0.937125
0.05,15,17,3,partner3,group2,0.062875
0.05,15,17,3,partner4,group1,0.781
0.05,15,17,3,partner4,group2,0.219
0.05,15,18,3,partner1,group1,1
0.05,15,18,3,partner2,group1,0.4795
0.05,15,18,3,partner2,group2,0.5205
0.05,15,18,3,partner3,group1,0.572625
0.05,15,18,3,partner3,group2,0.427375
0.05,15,18,3,partner4,group1,0.414125
0.05,15,18,3,partner4,group2,0.585875
0.05,15,19,4,partner1,group1,1
0.05,15,19,4,partner2,group1,0.3125
0.05,15,19,4,partner2,group2,0.6875
0.05,15,19,4,partner3,group1,0.6895
0.05,15,19,4,partner3,group2,0.3105
0.05,15,19,4,partner4,group1,0.351875
0.05,15,19,4,partner4,group2,0.648125
