_id,index,stageIds,gameId,createdAt,data.target,data.numTrials,data.trialNum,data.numPartners,data.partnerNum,data.repNum,data.chat,data.room0data,data.room1data,data.room0response,data.room0correct,data.room1response,data.room1correct
ChpZX8jagYurosZYZ,37,Qx3Yds2WdAjxCzdRh,vPE2z23nTZGmHKjQw,2021-01-20T22:08:30Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,5,3,2,1,,,,false,false,false,false
PsZAuDBQmKeTdW8Hk,38,EgFFTQSoxFZEMkihY,vPE2z23nTZGmHKjQw,2021-01-20T22:08:30Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,6,3,2,1,,,,false,false,false,false
xW82FCXgtK8xadkkM,39,vv5mSpFHyrWzLRaZs,vPE2z23nTZGmHKjQw,2021-01-20T22:08:30Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_D.png""}",16,7,3,2,1,,,,false,false,false,false
LQC9PrtRefvZ9acuH,40,94Af4EjfT9otRyPPv,vPE2z23nTZGmHKjQw,2021-01-20T22:08:30Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_B.png""}",16,8,3,2,2,,,,false,false,false,false
NscthNoDGyiPSWNah,41,9X3tHoqK9LBDdEgJk,vPE2z23nTZGmHKjQw,2021-01-20T22:08:30Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,9,3,2,2,,,,false,false,false,false
kwTtZgD5Txr58SEij,42,8HpS52Gu64mhEFYPo,vPE2z23nTZGmHKjQw,2021-01-20T22:08:30Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,10,3,2,2,,,,false,false,false,false
94esvnchsaBevXJvh,43,bawQTra9KfGnHidcy,vPE2z23nTZGmHKjQw,2021-01-20T22:08:30Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_D.png""}",16,11,3,2,2,,,,false,false,false,false
qAq6kqQM4x6eFKXyv,44,RGwcBtLwfm2wmqy2C,vPE2z23nTZGmHKjQw,2021-01-20T22:08:30Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_B.png""}",16,12,3,2,3,,,,false,false,false,false
i63THatbNMpb9awYo,45,WktWjfb6LsNjJukif,vPE2z23nTZGmHKjQw,2021-01-20T22:08:30Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,13,3,2,3,,,,false,false,false,false
BkeMi6odH54QZHPgq,46,jZCqSETiYsFxzcWsr,vPE2z23nTZGmHKjQw,2021-01-20T22:08:30Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,14,3,2,3,,,,false,false,false,false
MoCgARa9ct6bX4nPK,47,oTRg7zveea5hCfhmg,vPE2z23nTZGmHKjQw,2021-01-20T22:08:30Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_D.png""}",16,15,3,2,3,,,,false,false,false,false
D6z8SQhenqjzDmfNf,0,cPPoooXANwM2ieSbX,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_B.png""}",16,0,3,0,0,,,,false,false,false,false
H984Yt7PXiNXSoe2u,1,9MxA3Qfm3PnH3pAGT,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_C.png""}",16,1,3,0,0,,,,false,false,false,false
3cbhPE3aiYH6GWNTc,2,JGsr8sjujocEdsPGp,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_D.png""}",16,2,3,0,0,,,,false,false,false,false
56rYei7cS8enoCEjM,3,839Xy9a5zrid7H3pW,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_A.png""}",16,3,3,0,0,,,,false,false,false,false
byTurMdSyNrBGML43,4,S57iBPnDiwm728e2W,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,4,3,0,1,,,,false,false,false,false
yFhHQWjYDenq4KQgq,5,M79rgmfvE5PJyipZw,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_A.png""}",16,5,3,0,1,,,,false,false,false,false
AetJMtyp8Gu2phb5q,6,BzLFFTXFjgcwDhdBu,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_B.png""}",16,6,3,0,1,,,,false,false,false,false
5nL4uhekeGrviW9MY,7,WMkpeFpxwWxyYsDbP,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_D.png""}",16,7,3,0,1,,,,false,false,false,false
mcSiFL5tn3vQfuf3q,8,Rf3a9aNJ7RKT4Fw4x,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_A.png""}",16,8,3,0,2,,,,false,false,false,false
SitaYmcPSNPdwxaPc,9,jeAcWBeq2mdFYG9hh,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_B.png""}",16,9,3,0,2,,,,false,false,false,false
DGXoNMr4Qy2soCyw4,10,LJZJMHoxWjAyA3iAd,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,10,3,0,2,,,,false,false,false,false
HfYeRHBJ7r8Xc7XMi,11,xvPi4xm5pJLRGHQ5W,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_D.png""}",16,11,3,0,2,,,,false,false,false,false
bJxzF9qWL2QgPfu5Z,12,3uX5j9AfdztKMHGYN,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_B.png""}",16,12,3,0,3,,,,false,false,false,false
i9YS9HameCZnzhPm8,13,4xmWWYtx7NFuaPYBP,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_D.png""}",16,13,3,0,3,,,,false,false,false,false
z4kwGE57jfMreMX9x,14,LtvZRQ9qeY6TdX7vB,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,14,3,0,3,,,,false,false,false,false
4hnGgAjTJ2GbgryiP,15,FeokYPdLkYC5Puor2,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_C.png""}",16,15,3,0,3,,,,false,false,false,false
zzNNpGokh2pGGNyqC,16,"Aj7FZbeF7okC2mM3e,XkdcQFhHAWq3ent4h",G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_B.png""}",16,0,3,1,0,,,,false,false,false,false
ruKcgh2BGZz7JXxct,17,svEbXTw8XE8N82rGX,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_D.png""}",16,1,3,1,0,,,,false,false,false,false
qh7FMJdhsFJJGzmPy,18,LzX5t5maZEARaLtKE,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_A.png""}",16,2,3,1,0,,,,false,false,false,false
qXdynP3LynCgFWEeK,19,rn6orzZdGCgPofTaz,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_C.png""}",16,3,3,1,0,,,,false,false,false,false
dYkdfHp9cic5C7vz5,20,hG5BN5ki8hfvHTx7Z,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,4,3,1,1,,,,false,false,false,false
WsHBZ7aiT9fLn66uT,21,8Cn2chvsDMTLgwmbQ,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_D.png""}",16,5,3,1,1,,,,false,false,false,false
ENJWqDKnrJ6wLm9qQ,22,g8v2N86i8Xp7cAtT9,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_B.png""}",16,6,3,1,1,,,,false,false,false,false
dD2yWC4AgNyGiXDAX,23,RWyhwCTe5vDFTpJbo,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,7,3,1,1,,,,false,false,false,false
nnYsMcLuxyWymyyme,24,P7zecZERrk4E3f6mW,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,8,3,1,2,,,,false,false,false,false
jybh5hwPsF5ZaLDG4,25,PZRChGCMFxmA3z8Jv,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_D.png""}",16,9,3,1,2,,,,false,false,false,false
pXvhFwFw3v5ct5Qoz,26,5zL8wbGjEyk7h5rxH,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_A.png""}",16,10,3,1,2,,,,false,false,false,false
dHdg3Y3kaoZEdNzKe,27,JavTRHP66kdFhgXkG,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_B.png""}",16,11,3,1,2,,,,false,false,false,false
xonkH7HgxagRHttc5,28,7WAnPXsr2fGcpQZa6,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_C.png""}",16,12,3,1,3,,,,false,false,false,false
YcSvFsHHBiDDtiH35,29,PwwrNd3EERbdBrjWN,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_A.png""}",16,13,3,1,3,,,,false,false,false,false
xGbG7TygSc7rfshL4,30,4L4W7yhAPHBHYsqRn,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_B.png""}",16,14,3,1,3,,,,false,false,false,false
EcuDvaji8gk57Nn7W,31,AWYgZNiZRChwax9RC,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_D.png""}",16,15,3,1,3,,,,false,false,false,false
iS76HbGn9BNvD8ykD,32,"FZbBupBnu8G34Myzk,AWcZf9zyZptryp4QA",G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_C.png""}",16,0,3,2,0,,,,false,false,false,false
9qBQcfCNJsAfFkpao,33,DTnTLSEs4nAG5XFmR,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_B.png""}",16,1,3,2,0,,,,false,false,false,false
pWg6HMxJYpHhybkeE,34,tWBMbEgZNWc8CmJFe,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_D.png""}",16,2,3,2,0,,,,false,false,false,false
5etSSKsquhDTQxb83,35,uzGA4mAnJyzN3BsDC,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,3,3,2,0,,,,false,false,false,false
q9o9MCYjPzDRaT3Lz,36,CkQrLuCBqM4p6C2yA,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_D.png""}",16,4,3,2,1,,,,false,false,false,false
243HkvgPhg76prQa5,37,kZWP3WGY8LkDDdbtg,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_A.png""}",16,5,3,2,1,,,,false,false,false,false
dMNWKPiYHTAHDHmDi,38,cPM3dmNtWhZdYCkPD,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_C.png""}",16,6,3,2,1,,,,false,false,false,false
PgQY7sDNd9FSXFxah,39,RDB2Br7qMxwibJNLv,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_B.png""}",16,7,3,2,1,,,,false,false,false,false
P8xmnJPWT2qkGaFMn,40,Gq4aTqA4H2zGRmLFH,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_D.png""}",16,8,3,2,2,,,,false,false,false,false
4gveNWueCCnfk45Nc,41,ustvJbYZixFRmAJGa,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,9,3,2,2,,,,false,false,false,false
FFqaWLGvMpJyzyMP5,42,CiS7gPkWtmnpcr3o2,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,10,3,2,2,,,,false,false,false,false
gN3cfbcjcLH8xYinY,43,XP3Xzio9yeLfmxa5W,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_B.png""}",16,11,3,2,2,,,,false,false,false,false
nFPadd5H6SB2bNvPe,44,kDLea7CWg4LXZPyJP,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_B.png""}",16,12,3,2,3,,,,false,false,false,false
taCnoibrpZ2XnAfqh,45,djhfmzzStif8jT47P,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,13,3,2,3,,,,false,false,false,false
xSDSnM4kKvFvzSiWH,46,CPwqNiM2Fa2eTfqaD,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_D.png""}",16,14,3,2,3,,,,false,false,false,false
eXnrnWaHBTHaSXDNo,47,vEBcPyeKsbCy3XpBh,G6iaBeH48QXGcfCv8,2021-01-20T22:10:18Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_A.png""}",16,15,3,2,3,,,,false,false,false,false
ZpAjNcQXCLDaEAQ5R,0,ADwRu7WkF422haAnQ,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_D.png""}",16,0,3,0,0,,,,false,false,false,false
WAZCWF854zZeQGmoB,1,A4YxvttQDqTDiC7ah,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_C.png""}",16,1,3,0,0,,,,false,false,false,false
RCyTawywnZGf8fHBv,2,9Tw6LiBFERT5Hownx,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_B.png""}",16,2,3,0,0,"{""text"":""anything?"",""playerId"":""g7ikGXmdciCZs2Qvy"",""roomId"":""room0"",""target"":""/experiment/tangram_D.png"",""role"":""listener""}",,,false,false,false,false
vyNryDL9TAvtxXofj,3,tvAgCkJvQXrpGPjHk,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_A.png""}",16,3,3,0,0,"{""text"":""Please send"",""playerId"":""TEqes8Lq3oGY6g3FK"",""roomId"":""room1"",""target"":""/experiment/tangram_A.png"",""role"":""listener""},{""text"":""a message"",""playerId"":""TEqes8Lq3oGY6g3FK"",""roomId"":""room1"",""target"":""/experiment/tangram_A.png"",""role"":""listener""}",,,false,false,false,false
fdAwkwf8DriKen73e,4,KNvsYT7BTXwFnuwAE,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_B.png""}",16,4,3,0,1,,,,false,false,false,false
tHgLqRQJvko36BTqz,5,EwHubd3W6rjbTsYEC,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_D.png""}",16,5,3,0,1,,,,false,false,false,false
azD9SGQCdEYex9tWi,6,7TGCSRXkTkT3aBPiD,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_C.png""}",16,6,3,0,1,,,,false,false,false,false
XfPk6WZeyiL7QxR4Q,7,BididSJrbJyBbM3Zo,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_A.png""}",16,7,3,0,1,,,,false,false,false,false
oMzDaGd5aSr3bZc6d,8,PzoZX2Wo8BSRvmaKB,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_C.png""}",16,8,3,0,2,,,,false,false,false,false
q7xjWXb95TpZyH6xf,9,7ARGawTcKjAMcz4R9,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_D.png""}",16,9,3,0,2,,,,false,false,false,false
TBcdkvmsLaYAAjfCC,10,FvAgtsowHKYwnXYpB,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_B.png""}",16,10,3,0,2,,,,false,false,false,false
WYDCeoKvuxgSjnTxX,11,k7xg5xDhFC6k5ctyq,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,11,3,0,2,,,,false,false,false,false
GpYaLMxEx5DvujnwX,12,xfk2tf33Ska7yvcQN,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_B.png""}",16,12,3,0,3,,,,false,false,false,false
MSAFcCcLvH9LRCApN,13,AbR3p7XrgnwvWhBLh,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_D.png""}",16,13,3,0,3,,,,false,false,false,false
9hnwfzPh3TPhZFSm3,14,ZiRktDCvfxeKaNEhC,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,14,3,0,3,,,,false,false,false,false
4dqz7BEqYzhcwXnAq,15,PzvfPzPSop447oEcQ,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,15,3,0,3,,,,false,false,false,false
BCN3iMqYEj6hMYzDp,16,"vuureC6GNfKBhmmMm,uyoFEtPKPCGpBeuqE",dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,0,3,1,0,,,,false,false,false,false
CY4gvXa4m4emddXW7,17,JbfQsQxQFopJdE4w9,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_D.png""}",16,1,3,1,0,,,,false,false,false,false
JM5uakythiocnNLDP,18,sBuDP4jjq9SjWAeBA,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_A.png""}",16,2,3,1,0,,,,false,false,false,false
Egu8pm49pmEanEHst,19,u9Fjb8dL9F97RLsxH,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_B.png""}",16,3,3,1,0,,,,false,false,false,false
KX3ogASDMiGz4cPEu,20,3S2iZobYhZvWW8ssG,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_B.png""}",16,4,3,1,1,,,,false,false,false,false
6StsyW4cBJMFbD4AN,21,drmD9BEBbkvxB2NAn,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_D.png""}",16,5,3,1,1,,,,false,false,false,false
EARxH5jXd7Q4HBcFe,22,dFEmBGNEaGAm5hnsN,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_A.png""}",16,6,3,1,1,,,,false,false,false,false
JHJfA9Mg6kWtr6EQq,23,7PTCP9ncDHRanFnkZ,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_C.png""}",16,7,3,1,1,,,,false,false,false,false
2BbH4PePMy9ER4T2u,24,qzQzDSeewtpTgf4KM,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,8,3,1,2,,,,false,false,false,false
K3e7xKCYHoB7BZ2gm,25,LhRDaiL7FHBD55Aps,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_C.png""}",16,9,3,1,2,,,,false,false,false,false
r2GjizsAqW3DdKseJ,26,kjARFuK5xWmirPNxM,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_B.png""}",16,10,3,1,2,,,,false,false,false,false
L7KCm5EyTF6tBtvd7,27,DnPAxxTD5C5arxudJ,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_D.png""}",16,11,3,1,2,,,,false,false,false,false
pufWRCQthBTuuBYpb,28,QYJRvpRuvPtcyF8N6,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_D.png""}",16,12,3,1,3,,,,false,false,false,false
TY9D3ek9tP4vFPK7E,29,qQNHE9K7PW2czarBk,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_A.png""}",16,13,3,1,3,,,,false,false,false,false
LqQ4Q4pNfF5oqDXW9,30,tkdkJyuTkmgbuSXoh,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,14,3,1,3,,,,false,false,false,false
HckNpqYmqScW5DQMh,31,Y9gsBKCs83NDHSJpB,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_B.png""}",16,15,3,1,3,,,,false,false,false,false
X838GykyzWmFSMj8v,32,"inx9kNPkYfLneTn5a,df6R4oLtYB38GoM7a",dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_D.png""}",16,0,3,2,0,,,,false,false,false,false
p5Fh3BddNyjvT5LL7,33,5PNCoeCZbKnvGwtDM,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_C.png""}",16,1,3,2,0,,,,false,false,false,false
eNSSW6ptrQz86yxxR,34,QatRKCWxxD4EygLuA,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_A.png""}",16,2,3,2,0,,,,false,false,false,false
LfQDgTxSZLRNbHty9,35,bkhCCxhdaw8EMjTDw,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_B.png""}",16,3,3,2,0,,,,false,false,false,false
gWqjLPLiPmEK52Rqv,36,vxztK8KNrWAB7Ld7S,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_B.png""}",16,4,3,2,1,,,,false,false,false,false
DcsBDrM2h5HrRWb22,37,nGFyx4GogBJvhA2X3,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_A.png""}",16,5,3,2,1,,,,false,false,false,false
okqGivTMcfnmpbTGc,38,DgdyBhoNxC7ztRrsN,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_D.png"",""room1"":""/experiment/tangram_C.png""}",16,6,3,2,1,,,,false,false,false,false
EcoqLxfwLJGmLvQib,39,ZToRaojjt8vJWJmB7,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_D.png""}",16,7,3,2,1,,,,false,false,false,false
WnDdTtpSPui48kchN,40,N879cTsWffA5bSfYC,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_C.png"",""room1"":""/experiment/tangram_B.png""}",16,8,3,2,2,,,,false,false,false,false
Ba7RFSXC77bDhXZ4m,41,siieZ9gtCyzaQHnoj,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_B.png"",""room1"":""/experiment/tangram_C.png""}",16,9,3,2,2,,,,false,false,false,false
QthvdE5o8A6Psmw2R,42,MWk67jxNedMfXZJPj,dHFEH8uhL3jBtgamR,2021-01-20T22:10:27Z,"{""room0"":""/experiment/tangram_A.png"",""room1"":""/experiment/tangram_A.png""}",16,10,3,2,2,,,,false,false,false,false
